time,ts_utc,ts_et,open,high,low,close,volume
1775700000,2026-04-09 02:00:00+00:00,2026-04-08 22:00:00,25022.5,25046.5,25022.5,25028,7544
1775700900,2026-04-09 02:15:00+00:00,2026-04-08 22:15:00,25027.5,25041,25024,25027.2,4041
1775701800,2026-04-09 02:30:00+00:00,2026-04-08 22:30:00,25027,25037.8,25025.8,25033.8,2907
1775702700,2026-04-09 02:45:00+00:00,2026-04-08 22:45:00,25034.2,25049.8,25030.8,25030.8,4495
1775703600,2026-04-09 03:00:00+00:00,2026-04-08 23:00:00,25031,25037.5,25025.2,25028.5,3637
1775704500,2026-04-09 03:15:00+00:00,2026-04-08 23:15:00,25029,25029,25016,25019.5,3345
1775705400,2026-04-09 03:30:00+00:00,2026-04-08 23:30:00,25019.5,25034.2,25016.2,25022.2,3519
1775706300,2026-04-09 03:45:00+00:00,2026-04-08 23:45:00,25022.2,25027,25008.5,25018.5,5350
1775707200,2026-04-09 04:00:00+00:00,2026-04-09 00:00:00,25019.2,25023,25009.5,25016.5,3634
1775708100,2026-04-09 04:15:00+00:00,2026-04-09 00:15:00,25016.8,25019.8,25007.5,25014,2432
1775709000,2026-04-09 04:30:00+00:00,2026-04-09 00:30:00,25013.8,25020.5,25006.5,25015.5,2793
1775709900,2026-04-09 04:45:00+00:00,2026-04-09 00:45:00,25016.2,25024.5,25012,25013.8,2110
1775710800,2026-04-09 05:00:00+00:00,2026-04-09 01:00:00,25014.8,25020,24994.2,25011,5077
1775711700,2026-04-09 05:15:00+00:00,2026-04-09 01:15:00,25011,25032.8,25011,25032.8,5534
1775712600,2026-04-09 05:30:00+00:00,2026-04-09 01:30:00,25032.5,25047.2,25026.2,25040.2,4842
1775713500,2026-04-09 05:45:00+00:00,2026-04-09 01:45:00,25039.8,25040.5,25021.8,25029.5,3069
1775714400,2026-04-09 06:00:00+00:00,2026-04-09 02:00:00,25029.5,25058.2,25027.5,25033.2,8628
1775715300,2026-04-09 06:15:00+00:00,2026-04-09 02:15:00,25033,25039.2,25025,25037.2,4135
1775716200,2026-04-09 06:30:00+00:00,2026-04-09 02:30:00,25037,25043.2,25027.5,25038,4156
1775717100,2026-04-09 06:45:00+00:00,2026-04-09 02:45:00,25037,25040.8,25017.5,25039.5,5222
1775718000,2026-04-09 07:00:00+00:00,2026-04-09 03:00:00,25040,25049,25012.5,25020.2,6608
1775718900,2026-04-09 07:15:00+00:00,2026-04-09 03:15:00,25020,25022,24996.8,25012.5,6877
1775719800,2026-04-09 07:30:00+00:00,2026-04-09 03:30:00,25012.8,25018,24972,24977,9118
1775720700,2026-04-09 07:45:00+00:00,2026-04-09 03:45:00,24977,24987.2,24965,24985,6929
1775721600,2026-04-09 08:00:00+00:00,2026-04-09 04:00:00,24986,24991.8,24953.2,24957.2,9111
1775722500,2026-04-09 08:15:00+00:00,2026-04-09 04:15:00,24957,24975.2,24953,24960.8,6756
1775723400,2026-04-09 08:30:00+00:00,2026-04-09 04:30:00,24961.2,24999.8,24961.2,24999.2,6774
1775724300,2026-04-09 08:45:00+00:00,2026-04-09 04:45:00,24998.5,25003.8,24968.8,24972.8,5996
1775725200,2026-04-09 09:00:00+00:00,2026-04-09 05:00:00,24972.5,25000.8,24963.8,24997.8,6423
1775726100,2026-04-09 09:15:00+00:00,2026-04-09 05:15:00,24997.5,25016,24995.8,25012.8,5602
1775727000,2026-04-09 09:30:00+00:00,2026-04-09 05:30:00,25012,25014,24993.2,25004.5,4778
1775727900,2026-04-09 09:45:00+00:00,2026-04-09 05:45:00,25004,25019,25001,25016,3784
1775728800,2026-04-09 10:00:00+00:00,2026-04-09 06:00:00,25017.2,25026,25007.2,25012,6462
1775729700,2026-04-09 10:15:00+00:00,2026-04-09 06:15:00,25011.8,25027.8,25002,25022.5,6103
1775730600,2026-04-09 10:30:00+00:00,2026-04-09 06:30:00,25021.8,25024,25003,25017.2,5238
1775731500,2026-04-09 10:45:00+00:00,2026-04-09 06:45:00,25018,25024.8,24980.8,24984.8,8112
1775732400,2026-04-09 11:00:00+00:00,2026-04-09 07:00:00,24984,24999.5,24978,24992.5,6908
1775733300,2026-04-09 11:15:00+00:00,2026-04-09 07:15:00,24990.8,24993.2,24976.2,24984.2,5445
1775734200,2026-04-09 11:30:00+00:00,2026-04-09 07:30:00,24984.5,25036,24983.2,25025.2,12207
1775735100,2026-04-09 11:45:00+00:00,2026-04-09 07:45:00,25025,25038.2,25021.2,25030.2,7519
1775736000,2026-04-09 12:00:00+00:00,2026-04-09 08:00:00,25030.2,25051.2,25030,25034.2,8679
1775736900,2026-04-09 12:15:00+00:00,2026-04-09 08:15:00,25034.5,25054,25026.8,25034.2,7890
1775737800,2026-04-09 12:30:00+00:00,2026-04-09 08:30:00,25034.2,25064.5,25014.2,25038.8,19615
1775738700,2026-04-09 12:45:00+00:00,2026-04-09 08:45:00,25039,25049,25022.5,25028.8,13967
1775739600,2026-04-09 13:00:00+00:00,2026-04-09 09:00:00,25029.2,25050,25026.2,25044.5,16066
1775740500,2026-04-09 13:15:00+00:00,2026-04-09 09:15:00,25044.5,25084.2,25037,25080.5,16606
1775741400,2026-04-09 13:30:00+00:00,2026-04-09 09:30:00,25081,25112.8,25019,25100.2,104231
1775742300,2026-04-09 13:45:00+00:00,2026-04-09 09:45:00,25100.2,25109.8,25005.5,25033.2,87801
1775743200,2026-04-09 14:00:00+00:00,2026-04-09 10:00:00,25033.2,25057,25000.8,25012.2,81554
1775744100,2026-04-09 14:15:00+00:00,2026-04-09 10:15:00,25012.2,25013.5,24963.8,24982.5,76278
1775745000,2026-04-09 14:30:00+00:00,2026-04-09 10:30:00,24981.8,24997.8,24960.2,24986.5,52346
1775745900,2026-04-09 14:45:00+00:00,2026-04-09 10:45:00,24986,25053.8,24983.8,25040.5,61701
1775746800,2026-04-09 15:00:00+00:00,2026-04-09 11:00:00,25041,25078.8,25013.5,25072.8,51578
1775747700,2026-04-09 15:15:00+00:00,2026-04-09 11:15:00,25072.5,25107.8,25052.8,25058.2,59025
1775748600,2026-04-09 15:30:00+00:00,2026-04-09 11:30:00,25058.2,25154.8,25048.5,25125.5,101638
1775749500,2026-04-09 15:45:00+00:00,2026-04-09 11:45:00,25126.2,25197.2,25108,25189.8,57466
1775750400,2026-04-09 16:00:00+00:00,2026-04-09 12:00:00,25189,25264.5,25188.8,25209,67837
1775751300,2026-04-09 16:15:00+00:00,2026-04-09 12:15:00,25209,25243.2,25204,25216,35130
1775752200,2026-04-09 16:30:00+00:00,2026-04-09 12:30:00,25216.2,25220.2,25168,25181.5,34755
1775753100,2026-04-09 16:45:00+00:00,2026-04-09 12:45:00,25181,25212.5,25161.2,25196.8,34052
1775754000,2026-04-09 17:00:00+00:00,2026-04-09 13:00:00,25196.8,25241.8,25180.5,25227.5,32272
1775754900,2026-04-09 17:15:00+00:00,2026-04-09 13:15:00,25228,25253.2,25221.2,25223.5,28755
1775755800,2026-04-09 17:30:00+00:00,2026-04-09 13:30:00,25224,25256.8,25190.8,25234.5,39974
1775756700,2026-04-09 17:45:00+00:00,2026-04-09 13:45:00,25234.8,25245,25217.2,25226.5,22511
1775757600,2026-04-09 18:00:00+00:00,2026-04-09 14:00:00,25226.8,25231.5,25150.2,25177.2,57430
1775758500,2026-04-09 18:15:00+00:00,2026-04-09 14:15:00,25176.5,25193,25147.2,25162.5,36409
1775759400,2026-04-09 18:30:00+00:00,2026-04-09 14:30:00,25162.2,25191.8,25145,25171.5,31946
1775760300,2026-04-09 18:45:00+00:00,2026-04-09 14:45:00,25171.5,25189.8,25161.8,25179.8,22968
1775761200,2026-04-09 19:00:00+00:00,2026-04-09 15:00:00,25180.2,25230.5,25175.5,25220.8,33442
1775762100,2026-04-09 19:15:00+00:00,2026-04-09 15:15:00,25220.8,25229,25203.5,25222.8,24985
1775763000,2026-04-09 19:30:00+00:00,2026-04-09 15:30:00,25222.5,25254.8,25220.5,25247.2,28767
1775763900,2026-04-09 19:45:00+00:00,2026-04-09 15:45:00,25246.8,25273.2,25239.8,25248.8,40576
1775764800,2026-04-09 20:00:00+00:00,2026-04-09 16:00:00,25248.8,25254.5,25219.5,25236.2,17946
1775765700,2026-04-09 20:15:00+00:00,2026-04-09 16:15:00,25236,25242.8,25229.5,25240,5129
1775766600,2026-04-09 20:30:00+00:00,2026-04-09 16:30:00,25240.2,25257,25239.5,25251.2,5253
1775767500,2026-04-09 20:45:00+00:00,2026-04-09 16:45:00,25250,25252.5,25235.2,25242.2,4577
1775772000,2026-04-09 22:00:00+00:00,2026-04-09 18:00:00,25242.2,25254.5,25222,25252.8,6351
1775772900,2026-04-09 22:15:00+00:00,2026-04-09 18:15:00,25252.2,25253.2,25213.8,25217.5,4722
1775773800,2026-04-09 22:30:00+00:00,2026-04-09 18:30:00,25216.8,25233,25212.8,25224.2,6895
1775774700,2026-04-09 22:45:00+00:00,2026-04-09 18:45:00,25225,25225,25203.2,25207.8,6392
1775775600,2026-04-09 23:00:00+00:00,2026-04-09 19:00:00,25207.8,25214,25193.2,25212.2,5566
1775776500,2026-04-09 23:15:00+00:00,2026-04-09 19:15:00,25212.8,25215.2,25206,25210.2,2610
1775777400,2026-04-09 23:30:00+00:00,2026-04-09 19:30:00,25210,25220,25208,25213.5,2926
1775778300,2026-04-09 23:45:00+00:00,2026-04-09 19:45:00,25214.2,25236,25210.8,25224,5848
1775779200,2026-04-10 00:00:00+00:00,2026-04-09 20:00:00,25224.5,25225,25205.2,25214.2,6896
1775780100,2026-04-10 00:15:00+00:00,2026-04-09 20:15:00,25213.2,25237,25207.5,25234.2,5458
1775781000,2026-04-10 00:30:00+00:00,2026-04-09 20:30:00,25234.2,25252.8,25231.2,25246.8,6304
1775781900,2026-04-10 00:45:00+00:00,2026-04-09 20:45:00,25246.2,25278,25241.5,25270.8,8543
1775782800,2026-04-10 01:00:00+00:00,2026-04-09 21:00:00,25270.5,25272.2,25257.2,25258.5,6147
1775783700,2026-04-10 01:15:00+00:00,2026-04-09 21:15:00,25258.5,25280.2,25255.5,25278.8,5119
1775784600,2026-04-10 01:30:00+00:00,2026-04-09 21:30:00,25278.2,25298.8,25275.2,25292.5,9750
1775785500,2026-04-10 01:45:00+00:00,2026-04-09 21:45:00,25291.8,25297.2,25283.2,25284.5,4428
1775786400,2026-04-10 02:00:00+00:00,2026-04-09 22:00:00,25285,25290.5,25268.2,25272.8,6103
1775787300,2026-04-10 02:15:00+00:00,2026-04-09 22:15:00,25273.2,25274,25253.8,25261.5,6118
1775788200,2026-04-10 02:30:00+00:00,2026-04-09 22:30:00,25262.2,25280.2,25260.2,25273.8,4217
1775789100,2026-04-10 02:45:00+00:00,2026-04-09 22:45:00,25273.2,25278,25271.5,25274,2124
1775790000,2026-04-10 03:00:00+00:00,2026-04-09 23:00:00,25274,25287.8,25273.5,25286.8,3120
1775790900,2026-04-10 03:15:00+00:00,2026-04-09 23:15:00,25287,25287.8,25267.8,25272.5,3039
1775791800,2026-04-10 03:30:00+00:00,2026-04-09 23:30:00,25272.2,25304,25271.8,25291.2,6320
1775792700,2026-04-10 03:45:00+00:00,2026-04-09 23:45:00,25291.8,25297.5,25284,25291.5,3003
1775793600,2026-04-10 04:00:00+00:00,2026-04-10 00:00:00,25291.2,25293.5,25275.5,25278.8,2917
1775794500,2026-04-10 04:15:00+00:00,2026-04-10 00:15:00,25279.2,25282.5,25273.8,25277.8,2153
1775795400,2026-04-10 04:30:00+00:00,2026-04-10 00:30:00,25277,25280.5,25264.5,25271.2,2719
1775796300,2026-04-10 04:45:00+00:00,2026-04-10 00:45:00,25271.2,25274.2,25266.8,25269.2,1787
1775797200,2026-04-10 05:00:00+00:00,2026-04-10 01:00:00,25269.5,25285.8,25269.5,25278,3431
1775798100,2026-04-10 05:15:00+00:00,2026-04-10 01:15:00,25276.8,25282.5,25268.2,25269.2,2090
1775799000,2026-04-10 05:30:00+00:00,2026-04-10 01:30:00,25269.8,25278.2,25266,25267.8,2704
1775799900,2026-04-10 05:45:00+00:00,2026-04-10 01:45:00,25268.5,25273.2,25259.5,25262.2,2544
1775800800,2026-04-10 06:00:00+00:00,2026-04-10 02:00:00,25261.8,25268,25246.8,25250,5450
1775801700,2026-04-10 06:15:00+00:00,2026-04-10 02:15:00,25249.5,25251.2,25235.8,25238,5335
1775802600,2026-04-10 06:30:00+00:00,2026-04-10 02:30:00,25238.2,25242.8,25222,25231,5187
1775803500,2026-04-10 06:45:00+00:00,2026-04-10 02:45:00,25230.8,25236.8,25220,25228.8,4452
1775804400,2026-04-10 07:00:00+00:00,2026-04-10 03:00:00,25228.8,25245.8,25225.8,25233.2,6140
1775805300,2026-04-10 07:15:00+00:00,2026-04-10 03:15:00,25233.5,25247.8,25223.2,25245.8,4831
1775806200,2026-04-10 07:30:00+00:00,2026-04-10 03:30:00,25246.2,25254.8,25232,25235.5,5391
1775807100,2026-04-10 07:45:00+00:00,2026-04-10 03:45:00,25235.5,25252.2,25228.2,25242.5,5149
1775808000,2026-04-10 08:00:00+00:00,2026-04-10 04:00:00,25243,25244,25213.2,25216.8,7984
1775808900,2026-04-10 08:15:00+00:00,2026-04-10 04:15:00,25217.5,25231.8,25203.2,25227.8,6501
1775809800,2026-04-10 08:30:00+00:00,2026-04-10 04:30:00,25227.5,25236,25220.5,25232.5,4539
1775810700,2026-04-10 08:45:00+00:00,2026-04-10 04:45:00,25232,25232.2,25203.2,25209,6134
1775811600,2026-04-10 09:00:00+00:00,2026-04-10 05:00:00,25209.8,25220.5,25206,25211.5,3776
1775812500,2026-04-10 09:15:00+00:00,2026-04-10 05:15:00,25212.5,25275,25211,25237.8,18148
1775813400,2026-04-10 09:30:00+00:00,2026-04-10 05:30:00,25238,25242.2,25221.2,25237.5,6641
1775814300,2026-04-10 09:45:00+00:00,2026-04-10 05:45:00,25236.8,25262.2,25234.5,25258.8,7624
1775815200,2026-04-10 10:00:00+00:00,2026-04-10 06:00:00,25259,25268.2,25240.2,25244.8,5584
1775816100,2026-04-10 10:15:00+00:00,2026-04-10 06:15:00,25244.5,25281.5,25243.5,25270.8,6554
1775817000,2026-04-10 10:30:00+00:00,2026-04-10 06:30:00,25270.8,25274.2,25255.5,25266,6405
1775817900,2026-04-10 10:45:00+00:00,2026-04-10 06:45:00,25266,25283.8,25264.5,25271.5,5227
1775818800,2026-04-10 11:00:00+00:00,2026-04-10 07:00:00,25272.2,25293.2,25270,25283,7930
1775819700,2026-04-10 11:15:00+00:00,2026-04-10 07:15:00,25282.5,25299.2,25279.8,25291,5451
1775820600,2026-04-10 11:30:00+00:00,2026-04-10 07:30:00,25291.2,25301.5,25279.2,25281.5,5945
1775821500,2026-04-10 11:45:00+00:00,2026-04-10 07:45:00,25281.2,25289.2,25261,25268,7250
1775822400,2026-04-10 12:00:00+00:00,2026-04-10 08:00:00,25269,25283,25263.2,25281.2,6578
1775823300,2026-04-10 12:15:00+00:00,2026-04-10 08:15:00,25281.2,25365,25273.5,25275,11385
1775824200,2026-04-10 12:30:00+00:00,2026-04-10 08:30:00,25344,25366.8,25291.5,25313,21486
1775825100,2026-04-10 12:45:00+00:00,2026-04-10 08:45:00,25312.8,25326.2,25298.2,25304.2,13093
1775826000,2026-04-10 13:00:00+00:00,2026-04-10 09:00:00,25304,25322,25295,25318.5,12280
1775826900,2026-04-10 13:15:00+00:00,2026-04-10 09:15:00,25318.5,25319,25293.5,25314.8,17612
1775827800,2026-04-10 13:30:00+00:00,2026-04-10 09:30:00,25315,25372,25290,25324.2,101679
1775828700,2026-04-10 13:45:00+00:00,2026-04-10 09:45:00,25324.5,25355.2,25300.2,25319.2,62400
1775829600,2026-04-10 14:00:00+00:00,2026-04-10 10:00:00,25319.5,25330,25268.8,25323,78405
1775830500,2026-04-10 14:15:00+00:00,2026-04-10 10:15:00,25322.5,25352.5,25311.2,25341.2,50014
1775831400,2026-04-10 14:30:00+00:00,2026-04-10 10:30:00,25341.5,25377,25306,25320.8,69614
1775832300,2026-04-10 14:45:00+00:00,2026-04-10 10:45:00,25321,25358.2,25310.8,25352,53171
1775833200,2026-04-10 15:00:00+00:00,2026-04-10 11:00:00,25352.5,25372.2,25328.2,25369,40121
1775834100,2026-04-10 15:15:00+00:00,2026-04-10 11:15:00,25368.8,25393.5,25344.2,25348,53106
1775835000,2026-04-10 15:30:00+00:00,2026-04-10 11:30:00,25347.8,25357.5,25285.5,25303.8,61731
1775835900,2026-04-10 15:45:00+00:00,2026-04-10 11:45:00,25303.5,25314.5,25245.2,25264.8,58788
1775836800,2026-04-10 16:00:00+00:00,2026-04-10 12:00:00,25264.8,25300.5,25248,25293,46354
1775837700,2026-04-10 16:15:00+00:00,2026-04-10 12:15:00,25293,25301.8,25270.2,25276,33618
1775838600,2026-04-10 16:30:00+00:00,2026-04-10 12:30:00,25276.2,25284,25222,25227.2,43789
1775839500,2026-04-10 16:45:00+00:00,2026-04-10 12:45:00,25227.5,25272.5,25225.2,25265,36711
1775840400,2026-04-10 17:00:00+00:00,2026-04-10 13:00:00,25265.2,25266.2,25228,25248.2,29646
1775841300,2026-04-10 17:15:00+00:00,2026-04-10 13:15:00,25248.5,25258,25227,25233.8,25369
1775842200,2026-04-10 17:30:00+00:00,2026-04-10 13:30:00,25233.2,25257,25223.2,25253.5,25021
1775843100,2026-04-10 17:45:00+00:00,2026-04-10 13:45:00,25253.2,25275.5,25248.8,25272,22435
1775844000,2026-04-10 18:00:00+00:00,2026-04-10 14:00:00,25272,25274.2,25240.2,25255.2,28298
1775844900,2026-04-10 18:15:00+00:00,2026-04-10 14:15:00,25255.5,25282,25255.5,25267.5,28339
1775845800,2026-04-10 18:30:00+00:00,2026-04-10 14:30:00,25267.8,25270.8,25236.5,25247.2,24210
1775846700,2026-04-10 18:45:00+00:00,2026-04-10 14:45:00,25246.8,25263.5,25243.5,25260.8,14883
1775847600,2026-04-10 19:00:00+00:00,2026-04-10 15:00:00,25261.5,25294.5,25259,25293.5,23302
1775848500,2026-04-10 19:15:00+00:00,2026-04-10 15:15:00,25293.2,25302.5,25283.5,25294.8,23721
1775849400,2026-04-10 19:30:00+00:00,2026-04-10 15:30:00,25295,25295,25259.5,25277.2,27927
1775850300,2026-04-10 19:45:00+00:00,2026-04-10 15:45:00,25277,25290,25261.2,25284,40444
1775851200,2026-04-10 20:00:00+00:00,2026-04-10 16:00:00,25284.2,25302.2,25276.8,25295,15749
1775852100,2026-04-10 20:15:00+00:00,2026-04-10 16:15:00,25295.8,25310.5,25295.2,25305,6785
1775853000,2026-04-10 20:30:00+00:00,2026-04-10 16:30:00,25305,25321.2,25300.8,25319.2,6832
1775853900,2026-04-10 20:45:00+00:00,2026-04-10 16:45:00,25319.2,25337.2,25309,25333,5429
1776031200,2026-04-12 22:00:00+00:00,2026-04-12 18:00:00,25004.2,25020,24914.5,25001.5,38646
1776032100,2026-04-12 22:15:00+00:00,2026-04-12 18:15:00,25001.8,25001.8,24943,24954.5,21860
1776033000,2026-04-12 22:30:00+00:00,2026-04-12 18:30:00,24954.5,24965.5,24928.5,24942.2,19243
1776033900,2026-04-12 22:45:00+00:00,2026-04-12 18:45:00,24942,24962,24939,24956.8,9058
1776034800,2026-04-12 23:00:00+00:00,2026-04-12 19:00:00,24956.8,24957.8,24930,24946.2,9222
1776035700,2026-04-12 23:15:00+00:00,2026-04-12 19:15:00,24946,24954,24933.5,24945,6427
1776036600,2026-04-12 23:30:00+00:00,2026-04-12 19:30:00,24945,24945.5,24928,24936,5775
1776037500,2026-04-12 23:45:00+00:00,2026-04-12 19:45:00,24935,24986.5,24922.8,24984,16107
1776038400,2026-04-13 00:00:00+00:00,2026-04-12 20:00:00,24983.8,25008.8,24949.2,25005.8,20988
1776039300,2026-04-13 00:15:00+00:00,2026-04-12 20:15:00,25005.5,25010,24991.5,24996.2,12325
1776040200,2026-04-13 00:30:00+00:00,2026-04-12 20:30:00,24996.2,25024,24987.2,25012.2,11569
1776041100,2026-04-13 00:45:00+00:00,2026-04-12 20:45:00,25012.5,25056.2,25010.8,25055.8,12722
1776042000,2026-04-13 01:00:00+00:00,2026-04-12 21:00:00,25055.8,25084,25051.5,25073,16453
1776042900,2026-04-13 01:15:00+00:00,2026-04-12 21:15:00,25073,25078.5,25060.8,25074.5,8138
1776043800,2026-04-13 01:30:00+00:00,2026-04-12 21:30:00,25074,25087,25059,25063.2,9701
1776044700,2026-04-13 01:45:00+00:00,2026-04-12 21:45:00,25062.8,25091.8,25060,25082.8,8752
1776045600,2026-04-13 02:00:00+00:00,2026-04-12 22:00:00,25083.5,25085.5,25058,25062.5,7882
1776046500,2026-04-13 02:15:00+00:00,2026-04-12 22:15:00,25062.5,25071,25053,25061,5837
1776047400,2026-04-13 02:30:00+00:00,2026-04-12 22:30:00,25061.5,25069.5,25056.8,25065.5,4327
1776048300,2026-04-13 02:45:00+00:00,2026-04-12 22:45:00,25065.2,25081.2,25062.5,25077.8,6381
1776049200,2026-04-13 03:00:00+00:00,2026-04-12 23:00:00,25078,25084.5,25054.2,25055.5,6535
1776050100,2026-04-13 03:15:00+00:00,2026-04-12 23:15:00,25055,25077.2,25053.8,25072,5115
1776051000,2026-04-13 03:30:00+00:00,2026-04-12 23:30:00,25071.5,25074,25056,25069.2,4658
1776051900,2026-04-13 03:45:00+00:00,2026-04-12 23:45:00,25069.2,25069.8,25057,25060,2753
1776052800,2026-04-13 04:00:00+00:00,2026-04-13 00:00:00,25060,25066,25044,25063.2,5967
1776053700,2026-04-13 04:15:00+00:00,2026-04-13 00:15:00,25064,25077,25058.8,25070.5,4395
1776054600,2026-04-13 04:30:00+00:00,2026-04-13 00:30:00,25070.5,25076.8,25063.8,25067.8,3320
1776055500,2026-04-13 04:45:00+00:00,2026-04-13 00:45:00,25067.8,25096.2,25063,25081,5940
1776056400,2026-04-13 05:00:00+00:00,2026-04-13 01:00:00,25081,25083.5,25065,25067.5,4891
1776057300,2026-04-13 05:15:00+00:00,2026-04-13 01:15:00,25068,25090.2,25059,25079,4999
1776058200,2026-04-13 05:30:00+00:00,2026-04-13 01:30:00,25079.8,25080.2,25064.2,25071.5,4568
1776059100,2026-04-13 05:45:00+00:00,2026-04-13 01:45:00,25072.8,25085,25069.8,25079.8,3350
1776060000,2026-04-13 06:00:00+00:00,2026-04-13 02:00:00,25079.8,25093.2,25077.8,25088.2,6070
1776060900,2026-04-13 06:15:00+00:00,2026-04-13 02:15:00,25088.2,25120,25087.8,25108.8,8348
1776061800,2026-04-13 06:30:00+00:00,2026-04-13 02:30:00,25109,25114,25097.5,25102.2,4824
1776062700,2026-04-13 06:45:00+00:00,2026-04-13 02:45:00,25102.2,25115.5,25099.2,25114.5,3751
1776063600,2026-04-13 07:00:00+00:00,2026-04-13 03:00:00,25115.2,25128,25108.8,25113.5,7320
1776064500,2026-04-13 07:15:00+00:00,2026-04-13 03:15:00,25112.8,25121.5,25088.2,25109.5,7656
1776065400,2026-04-13 07:30:00+00:00,2026-04-13 03:30:00,25110.2,25117.2,25100,25111.2,4435
1776066300,2026-04-13 07:45:00+00:00,2026-04-13 03:45:00,25111.2,25112.2,25093,25102,4646
1776067200,2026-04-13 08:00:00+00:00,2026-04-13 04:00:00,25101.2,25134,25099.8,25111.8,8578
1776068100,2026-04-13 08:15:00+00:00,2026-04-13 04:15:00,25111.2,25122.5,25104,25118.5,6316
1776069000,2026-04-13 08:30:00+00:00,2026-04-13 04:30:00,25118,25124,25089,25103,7955
1776069900,2026-04-13 08:45:00+00:00,2026-04-13 04:45:00,25103.2,25110.8,25096.2,25098,4640
1776070800,2026-04-13 09:00:00+00:00,2026-04-13 05:00:00,25098.2,25127,25098,25110.8,8348
1776071700,2026-04-13 09:15:00+00:00,2026-04-13 05:15:00,25110.5,25129.8,25107,25122.2,4279
1776072600,2026-04-13 09:30:00+00:00,2026-04-13 05:30:00,25122,25133.8,25115,25118.2,4600
1776073500,2026-04-13 09:45:00+00:00,2026-04-13 05:45:00,25118.8,25122.2,25107.8,25116.5,3635
1776074400,2026-04-13 10:00:00+00:00,2026-04-13 06:00:00,25116.5,25125.2,25112.5,25120.2,3569
1776075300,2026-04-13 10:15:00+00:00,2026-04-13 06:15:00,25120,25120,25109.2,25118.8,2773
1776076200,2026-04-13 10:30:00+00:00,2026-04-13 06:30:00,25119.2,25126,25111.5,25119,3517
1776077100,2026-04-13 10:45:00+00:00,2026-04-13 06:45:00,25118.8,25158,25114.8,25156.5,7783
1776078000,2026-04-13 11:00:00+00:00,2026-04-13 07:00:00,25156.2,25195.2,25155.5,25162.2,13472
1776078900,2026-04-13 11:15:00+00:00,2026-04-13 07:15:00,25163,25163.5,25134.5,25138,8812
1776079800,2026-04-13 11:30:00+00:00,2026-04-13 07:30:00,25138,25142.5,25104,25123.2,11838
1776080700,2026-04-13 11:45:00+00:00,2026-04-13 07:45:00,25123.2,25129,25084.8,25090,14339
1776081600,2026-04-13 12:00:00+00:00,2026-04-13 08:00:00,25090,25118.5,25073.2,25116.8,17219
1776082500,2026-04-13 12:15:00+00:00,2026-04-13 08:15:00,25116.8,25128.2,25112,25124.5,7827
1776083400,2026-04-13 12:30:00+00:00,2026-04-13 08:30:00,25124.8,25152,25120.5,25148.5,14376
1776084300,2026-04-13 12:45:00+00:00,2026-04-13 08:45:00,25148.5,25180,25147,25168,16536
1776085200,2026-04-13 13:00:00+00:00,2026-04-13 09:00:00,25167.8,25181.2,25156.8,25179,16437
1776086100,2026-04-13 13:15:00+00:00,2026-04-13 09:15:00,25178.8,25218,25167,25215.2,22562
1776087000,2026-04-13 13:30:00+00:00,2026-04-13 09:30:00,25215.5,25239.2,25174.5,25181.8,104134
1776087900,2026-04-13 13:45:00+00:00,2026-04-13 09:45:00,25182.5,25311.2,25160,25307.5,130825
1776088800,2026-04-13 14:00:00+00:00,2026-04-13 10:00:00,25306.8,25333,25276,25282.2,76106
1776089700,2026-04-13 14:15:00+00:00,2026-04-13 10:15:00,25282,25300,25245,25296,68045
1776090600,2026-04-13 14:30:00+00:00,2026-04-13 10:30:00,25296.2,25319.2,25274.2,25316,46033
1776091500,2026-04-13 14:45:00+00:00,2026-04-13 10:45:00,25316.2,25358.8,25292.8,25351.8,54000
1776092400,2026-04-13 15:00:00+00:00,2026-04-13 11:00:00,25351.5,25353,25306,25331.5,52942
1776093300,2026-04-13 15:15:00+00:00,2026-04-13 11:15:00,25331.5,25340.5,25310.5,25312,31556
1776094200,2026-04-13 15:30:00+00:00,2026-04-13 11:30:00,25312.2,25355,25298.5,25320.5,41868
1776095100,2026-04-13 15:45:00+00:00,2026-04-13 11:45:00,25320.5,25328,25294.8,25309.5,23843
1776096000,2026-04-13 16:00:00+00:00,2026-04-13 12:00:00,25309.5,25345,25282.2,25314.5,44685
1776096900,2026-04-13 16:15:00+00:00,2026-04-13 12:15:00,25315,25396.5,25305.2,25384.8,48829
1776097800,2026-04-13 16:30:00+00:00,2026-04-13 12:30:00,25385,25423.8,25345,25380.2,66717
1776098700,2026-04-13 16:45:00+00:00,2026-04-13 12:45:00,25380.8,25435.2,25373.5,25410.5,46808
1776099600,2026-04-13 17:00:00+00:00,2026-04-13 13:00:00,25411,25422.2,25396,25413.5,22809
1776100500,2026-04-13 17:15:00+00:00,2026-04-13 13:15:00,25413.5,25441.2,25410.8,25430,22099
1776101400,2026-04-13 17:30:00+00:00,2026-04-13 13:30:00,25429.5,25438.5,25416.2,25420,19410
1776102300,2026-04-13 17:45:00+00:00,2026-04-13 13:45:00,25420.2,25420.5,25398.8,25404,19645
1776103200,2026-04-13 18:00:00+00:00,2026-04-13 14:00:00,25404.5,25426,25404,25416.8,16141
1776104100,2026-04-13 18:15:00+00:00,2026-04-13 14:15:00,25416.8,25418.2,25396,25399.5,17847
